learner_category,avg_decision_time,time_variance,rushed_decisions,overthinking_count,overtime_count,avg_time_to_start,time_trend,total_answer_changes,backtrack_count,confidence_rating,questions_answered,skipped_questions,decision_style,accuracy_score,reflection_depth,self_awareness,learning_orientation,creativity_score
concept_struggler,83.4,0.435,0,5,1,12.4,stable,8,8,2.4,7,0,deliberate,0.228,0.247,0.137,0.277,0.344
concept_struggler,116.3,0.388,0,3,5,10.9,slowing_down,2,8,1.3,7,0,deliberate,0.201,0.455,0.318,0.39,0.243
concept_struggler,113.5,0.296,0,6,6,15.3,slowing_down,4,4,2.1,7,0,deliberate,0.35,0.306,0.212,0.35,0.175
concept_struggler,96.8,0.247,1,3,1,6.0,stable,8,3,3.8,7,0,deliberate,0.201,0.626,0.159,0.526,0.337
concept_struggler,83.2,0.493,1,1,0,11.3,stable,3,4,3.5,7,0,balanced,0.382,0.233,0.242,0.326,0.148
concept_struggler,95.7,0.334,0,2,7,11.3,stable,2,7,2.2,7,0,deliberate,0.333,0.829,0.107,0.654,0.083
concept_struggler,109.2,0.229,0,4,1,8.2,stable,3,8,3.3,7,0,balanced,0.284,0.166,0.301,0.363,0.493
concept_struggler,102.9,0.258,0,5,1,10.9,slowing_down,3,5,3.7,7,0,deliberate,0.318,0.186,0.147,0.306,0.218
concept_struggler,119.0,0.372,0,3,6,7.6,speeding_up,7,5,3.3,7,0,deliberate,0.443,0.225,0.06,0.34,0.259
concept_struggler,80.5,0.233,0,7,2,5.9,stable,5,6,2.3,7,0,deliberate,0.192,0.171,0.304,0.3,0.127
concept_struggler,97.0,0.433,0,3,3,10.3,slowing_down,5,2,3.8,7,0,deliberate,0.25,0.321,0.284,0.401,0.275
concept_struggler,105.0,0.399,0,2,2,10.3,speeding_up,7,3,3.8,7,0,deliberate,0.238,0.353,0.087,0.396,0.219
concept_struggler,87.8,0.478,0,3,6,11.4,speeding_up,5,7,3.2,7,0,balanced,0.331,0.428,0.18,0.378,0.187
concept_struggler,96.0,0.253,0,2,2,12.8,speeding_up,1,3,4.0,7,0,balanced,0.287,0.379,0.529,0.464,0.239
concept_struggler,87.3,0.437,0,3,1,10.1,speeding_up,5,3,3.5,7,0,balanced,0.476,0.228,0.241,0.441,0.092
concept_struggler,122.1,0.602,0,2,2,10.4,stable,7,5,2.8,7,0,deliberate,0.176,0.254,0.46,0.242,0.515
concept_struggler,85.7,0.494,0,4,3,8.4,stable,5,6,2.5,7,0,deliberate,0.428,0.164,0.192,0.419,0.106
concept_struggler,93.8,0.56,0,2,2,11.2,slowing_down,4,2,2.7,7,0,deliberate,0.229,0.242,0.385,0.259,0.156
concept_struggler,97.0,0.29,0,1,0,8.9,stable,5,3,2.9,7,0,deliberate,0.171,0.612,0.213,0.313,0.293
concept_struggler,90.6,0.228,0,2,4,11.0,stable,6,7,1.9,7,0,deliberate,0.268,0.312,0.207,0.356,0.114
concept_struggler,111.9,0.609,0,3,4,12.9,slowing_down,4,4,2.2,7,0,deliberate,0.325,0.316,0.485,0.39,0.23
concept_struggler,112.3,0.379,0,3,2,8.0,speeding_up,7,12,3.4,7,0,balanced,0.121,0.446,0.192,0.352,0.501
concept_struggler,93.6,0.463,1,5,6,10.1,stable,7,7,4.3,7,0,deliberate,0.281,0.563,0.285,0.468,0.193
concept_struggler,106.2,0.576,0,1,6,12.6,speeding_up,2,4,3.8,7,0,balanced,0.479,0.278,0.303,0.438,0.203
concept_struggler,86.0,0.233,0,1,6,11.8,slowing_down,4,3,2.6,7,0,balanced,0.201,0.384,0.504,0.281,0.142
concept_struggler,83.0,0.477,0,5,2,10.1,slowing_down,5,4,2.9,7,0,deliberate,0.105,0.523,0.358,0.355,0.312
concept_struggler,78.9,0.405,0,5,6,8.7,stable,4,3,4.0,7,0,deliberate,0.159,0.542,0.441,0.406,0.393
concept_struggler,106.5,0.375,0,3,5,9.0,speeding_up,8,3,2.6,7,0,deliberate,0.137,0.285,0.302,0.315,0.261
concept_struggler,99.6,0.204,0,0,3,10.9,speeding_up,4,1,2.9,7,0,deliberate,0.198,0.358,0.259,0.272,0.044
concept_struggler,88.3,0.348,1,4,3,13.3,slowing_down,3,2,3.6,7,0,deliberate,0.478,0.255,0.348,0.425,0.477
concept_struggler,115.3,0.252,0,5,3,12.5,slowing_down,6,3,3.0,7,0,balanced,0.238,0.167,0.444,0.29,0.352
concept_struggler,120.5,0.513,0,3,1,10.6,stable,2,3,3.1,7,0,balanced,0.415,0.568,0.192,0.506,0.303
concept_struggler,94.1,0.3,0,3,6,7.6,slowing_down,4,3,4.8,7,0,balanced,0.18,0.613,0.072,0.386,0.145
concept_struggler,115.9,0.382,1,0,3,14.8,slowing_down,3,5,2.8,7,0,deliberate,0.177,0.679,0.501,0.292,0.174
concept_struggler,92.9,0.396,0,2,7,12.9,stable,4,8,1.9,7,0,deliberate,0.368,0.545,0.558,0.552,0.271
concept_struggler,98.3,0.302,0,7,1,12.0,slowing_down,7,3,4.2,7,0,deliberate,0.434,0.222,0.177,0.326,0.19
concept_struggler,93.3,0.242,0,3,4,11.3,slowing_down,3,10,3.3,7,0,deliberate,0.196,0.673,0.172,0.425,0.307
concept_struggler,115.4,0.342,0,6,7,9.0,slowing_down,7,1,3.4,7,0,deliberate,0.108,0.582,0.282,0.446,0.394
concept_struggler,127.5,0.277,0,3,1,10.9,stable,7,4,4.3,7,0,deliberate,0.49,0.205,0.692,0.425,0.453
concept_struggler,111.7,0.211,1,2,3,13.5,speeding_up,11,1,2.7,7,0,deliberate,0.231,0.438,0.463,0.302,0.458
concept_struggler,116.3,0.416,1,3,1,5.8,slowing_down,4,2,2.6,7,0,deliberate,0.195,0.334,0.388,0.299,0.115
concept_struggler,91.9,0.478,1,4,2,12.1,slowing_down,4,4,3.2,7,0,deliberate,0.116,0.566,0.417,0.305,0.241
concept_struggler,119.6,0.602,1,1,4,13.0,stable,5,3,3.4,7,0,balanced,0.169,0.295,0.43,0.32,0.262
concept_struggler,96.7,0.326,1,2,3,11.9,slowing_down,4,3,5.0,7,0,deliberate,0.111,0.514,0.171,0.343,0.277
concept_struggler,117.5,0.339,0,2,1,9.9,slowing_down,4,5,2.6,7,0,balanced,0.245,0.63,0.02,0.483,0.112
concept_struggler,102.5,0.266,0,3,1,9.3,stable,6,4,3.4,7,0,deliberate,0.378,0.403,0.038,0.4,0.283
concept_struggler,63.1,0.513,0,6,4,7.2,speeding_up,3,3,2.4,7,0,deliberate,0.486,0.56,0.484,0.495,0.177
concept_struggler,106.8,0.433,0,3,3,11.1,stable,6,2,2.4,7,0,deliberate,0.126,0.452,0.327,0.332,0.228
concept_struggler,102.0,0.517,0,1,2,13.8,stable,8,4,2.6,7,0,deliberate,0.316,0.454,0.431,0.43,0.229
concept_struggler,112.2,0.303,0,4,5,10.6,slowing_down,5,5,2.9,7,0,balanced,0.484,0.532,0.17,0.572,0.286
concept_struggler,100.4,0.576,0,2,7,10.2,stable,4,6,2.8,7,0,deliberate,0.348,0.5,0.294,0.529,0.125
concept_struggler,105.8,0.442,0,3,4,11.7,speeding_up,4,5,2.4,7,0,deliberate,0.194,0.408,0.282,0.388,0.231
concept_struggler,99.7,0.369,0,6,3,11.2,slowing_down,3,7,4.4,7,0,balanced,0.214,0.2,0.365,0.314,0.186
concept_struggler,78.5,0.507,0,3,3,14.5,speeding_up,3,4,4.5,7,0,deliberate,0.272,0.141,0.062,0.398,0.215
concept_struggler,112.6,0.489,0,0,3,16.8,slowing_down,2,5,3.6,7,0,balanced,0.298,0.51,0.487,0.459,0.276
concept_struggler,82.2,0.311,0,1,3,15.4,slowing_down,4,2,3.2,7,0,balanced,0.581,0.363,0.096,0.511,0.216
concept_struggler,116.2,0.605,0,5,4,7.8,stable,7,5,3.0,7,0,balanced,0.126,0.272,0.06,0.307,0.187
concept_struggler,96.9,0.511,0,3,5,12.0,speeding_up,6,5,4.6,7,0,deliberate,0.256,0.314,0.587,0.333,0.256
concept_struggler,83.2,0.369,0,3,2,14.7,speeding_up,4,4,2.2,7,0,deliberate,0.158,0.151,0.294,0.242,0.02
concept_struggler,93.4,0.517,0,0,2,13.9,stable,3,7,3.5,7,0,deliberate,0.318,0.362,0.342,0.438,0.238
concept_struggler,110.6,0.512,0,4,4,13.5,stable,7,6,1.9,7,0,deliberate,0.32,0.26,0.214,0.297,0.268
concept_struggler,111.6,0.516,0,6,4,8.7,stable,1,4,4.3,7,0,deliberate,0.102,0.3,0.269,0.269,0.108
concept_struggler,94.2,0.418,0,2,2,12.2,stable,4,4,4.9,7,0,balanced,0.431,0.522,0.071,0.419,0.189
concept_struggler,107.6,0.433,0,2,2,7.2,stable,4,2,4.5,7,0,balanced,0.08,0.543,0.066,0.346,0.124
concept_struggler,121.2,0.576,0,2,4,9.6,slowing_down,4,3,4.1,7,0,deliberate,0.365,0.099,0.632,0.232,0.456
concept_struggler,139.0,0.484,0,2,5,9.0,stable,9,6,3.9,7,0,deliberate,0.265,0.27,0.249,0.364,0.202
concept_struggler,104.5,0.488,0,3,3,13.7,speeding_up,5,10,4.5,7,0,balanced,0.197,0.098,0.183,0.198,0.341
concept_struggler,88.2,0.414,0,3,1,14.1,slowing_down,5,5,3.7,7,0,deliberate,0.396,0.431,0.297,0.377,0.078
concept_struggler,87.9,0.428,0,3,1,8.3,stable,2,3,3.8,7,0,deliberate,0.241,0.43,0.078,0.407,0.029
concept_struggler,105.9,0.504,0,3,4,11.4,stable,4,5,2.6,7,0,deliberate,0.109,0.502,0.135,0.348,0.453
concept_struggler,124.1,0.439,0,3,5,12.4,stable,4,5,5.2,7,0,balanced,0.091,0.429,0.336,0.294,0.072
concept_struggler,100.1,0.43,0,1,3,12.3,stable,7,3,2.9,7,0,balanced,0.112,0.568,0.279,0.385,0.574
concept_struggler,92.8,0.491,0,5,2,13.1,slowing_down,6,6,1.8,7,0,deliberate,0.456,0.194,0.154,0.376,0.301
concept_struggler,104.9,0.258,0,3,1,8.1,speeding_up,9,6,3.4,7,0,deliberate,0.413,0.211,0.492,0.344,0.408
concept_struggler,101.5,0.49,0,2,2,10.7,stable,3,0,3.2,7,0,deliberate,0.058,0.456,0.244,0.302,0.609
concept_struggler,129.5,0.412,0,0,1,4.4,slowing_down,4,4,2.2,7,0,deliberate,0.465,0.625,0.468,0.476,0.449
concept_struggler,106.4,0.377,0,1,2,12.6,speeding_up,7,2,3.2,7,0,balanced,0.381,0.297,0.055,0.376,0.141
concept_struggler,89.7,0.382,0,5,4,12.6,stable,2,7,3.7,7,0,balanced,0.224,0.598,0.254,0.496,0.223
concept_struggler,96.9,0.321,0,4,2,11.5,slowing_down,9,3,1.0,7,0,deliberate,0.235,0.5,0.482,0.396,0.255
concept_struggler,118.2,0.389,0,2,1,13.9,stable,5,5,2.6,7,0,balanced,0.243,0.46,0.05,0.314,0.422
concept_struggler,91.9,0.283,1,1,3,13.9,stable,2,2,3.7,7,0,balanced,0.338,0.391,0.274,0.42,0.155
concept_struggler,96.0,0.29,0,3,2,8.7,speeding_up,3,4,1.9,7,0,balanced,0.471,0.207,0.355,0.307,0.057
concept_struggler,85.7,0.526,0,2,2,14.0,stable,5,3,3.5,7,0,balanced,0.345,0.193,0.139,0.332,0.312
concept_struggler,125.4,0.311,0,3,1,11.3,stable,3,7,3.7,7,0,deliberate,0.305,0.283,0.18,0.374,0.307
concept_struggler,76.3,0.11,1,2,1,7.2,stable,7,2,3.8,7,0,balanced,0.633,0.445,0.442,0.473,0.088
concept_struggler,112.0,0.373,0,2,3,11.7,speeding_up,1,4,2.5,7,0,balanced,0.146,0.204,0.117,0.107,0.162
concept_struggler,101.6,0.315,0,3,5,13.8,slowing_down,5,5,1.1,7,0,deliberate,0.296,0.425,0.237,0.336,0.097
concept_struggler,92.9,0.382,0,1,5,10.7,stable,3,3,2.8,7,0,balanced,0.449,0.176,0.194,0.405,0.67
concept_struggler,99.8,0.47,0,2,0,9.8,slowing_down,13,0,3.9,7,0,deliberate,0.438,0.485,0.517,0.526,0.453
concept_struggler,88.5,0.484,0,3,2,9.4,stable,6,6,3.9,7,0,balanced,0.057,0.471,0.396,0.323,0.133
concept_struggler,90.9,0.458,0,2,3,9.5,stable,5,4,4.2,7,0,balanced,0.274,0.256,0.124,0.23,0.17
concept_struggler,114.8,0.584,0,2,4,8.0,speeding_up,4,5,4.7,7,0,deliberate,0.283,0.508,0.625,0.389,0.12
concept_struggler,101.9,0.48,0,2,3,14.1,stable,5,1,2.7,7,0,balanced,0.581,0.396,0.106,0.493,0.349
concept_struggler,106.6,0.338,1,1,6,9.8,slowing_down,2,3,4.1,7,0,deliberate,0.34,0.579,0.152,0.392,0.2
concept_struggler,89.4,0.312,1,0,5,7.0,slowing_down,2,5,3.7,7,0,balanced,0.634,0.501,0.011,0.645,0.374
concept_struggler,103.6,0.538,0,5,3,7.5,slowing_down,6,4,1.4,7,0,deliberate,0.571,0.342,0.235,0.468,0.132
concept_struggler,98.1,0.517,0,3,2,8.8,slowing_down,3,3,3.0,7,0,deliberate,0.363,0.322,0.45,0.243,0.222
concept_struggler,108.1,0.417,0,3,5,9.9,slowing_down,4,3,4.3,7,0,deliberate,0.216,0.312,0.325,0.33,0.189
concept_struggler,99.7,0.544,0,7,5,8.3,slowing_down,6,2,3.3,7,0,balanced,0.279,0.146,0.123,0.332,0.06
concept_struggler,109.0,0.382,1,2,4,11.1,slowing_down,5,4,2.9,7,0,balanced,0.146,0.424,0.377,0.22,0.408
concept_struggler,88.1,0.655,0,2,5,8.1,speeding_up,5,4,3.1,7,0,balanced,0.131,0.141,0.528,0.179,0.366
concept_struggler,117.0,0.561,0,2,4,7.7,stable,5,1,3.2,7,0,deliberate,0.205,0.377,0.234,0.296,0.212
concept_struggler,103.2,0.397,0,3,2,13.1,stable,6,1,4.0,7,0,deliberate,0.176,0.209,0.457,0.266,0.467
concept_struggler,95.3,0.399,0,7,0,8.6,stable,4,7,2.2,7,0,balanced,0.547,0.433,0.309,0.473,0.299
concept_struggler,92.7,0.43,0,0,5,10.2,speeding_up,2,4,3.2,7,0,balanced,0.266,0.325,0.361,0.351,0.176
concept_struggler,101.5,0.407,0,0,3,6.2,slowing_down,5,5,3.4,7,0,deliberate,0.107,0.59,0.364,0.367,0.423
concept_struggler,108.4,0.42,0,3,3,9.6,stable,4,5,4.0,7,0,deliberate,0.548,0.451,0.103,0.478,0.269
concept_struggler,105.8,0.323,0,3,3,8.0,stable,5,3,3.4,7,0,balanced,0.2,0.549,0.514,0.327,0.233
concept_struggler,88.7,0.494,0,3,3,5.0,speeding_up,4,3,2.9,7,0,deliberate,0.27,0.387,0.457,0.449,0.145
concept_struggler,101.7,0.458,0,3,4,9.6,stable,5,6,2.8,7,0,balanced,0.159,0.377,0.445,0.279,0.37
concept_struggler,94.7,0.377,0,3,0,17.4,stable,3,5,3.2,7,0,deliberate,0.305,0.303,0.395,0.261,0.108
concept_struggler,114.7,0.462,0,1,4,14.1,stable,3,7,3.6,7,0,balanced,0.109,0.202,0.227,0.337,0.504
concept_struggler,117.5,0.378,0,1,2,13.4,slowing_down,7,5,2.8,7,0,balanced,0.031,0.673,0.573,0.375,0.154
concept_struggler,78.9,0.335,0,5,2,11.0,stable,6,6,2.5,7,0,deliberate,0.137,0.338,0.287,0.25,0.278
concept_struggler,110.3,0.209,1,3,3,15.7,stable,3,6,1.7,7,0,deliberate,0.076,0.334,0.336,0.241,0.259
concept_struggler,98.2,0.387,0,1,5,11.2,stable,4,7,3.4,7,0,balanced,0.106,0.333,0.364,0.256,0.324
concept_struggler,101.7,0.404,0,4,4,13.2,slowing_down,5,2,4.1,7,0,balanced,0.15,0.359,0.131,0.345,0.102
concept_struggler,91.5,0.327,0,2,4,16.7,slowing_down,7,2,3.3,7,0,deliberate,0.24,0.221,0.145,0.255,0.111
concept_struggler,98.4,0.294,0,1,0,12.9,speeding_up,1,4,2.8,7,0,deliberate,0.134,0.273,0.62,0.193,0.481
concept_struggler,110.2,0.308,0,2,2,12.6,slowing_down,6,9,4.3,7,0,deliberate,0.297,0.351,0.489,0.304,0.109
concept_struggler,105.4,0.65,0,1,2,7.8,speeding_up,3,3,2.5,7,0,deliberate,0.083,0.717,0.347,0.415,0.1
concept_struggler,124.3,0.416,0,1,3,15.9,slowing_down,5,3,3.3,7,0,balanced,0.287,0.508,0.502,0.449,0.258
concept_struggler,131.6,0.25,0,2,2,13.9,slowing_down,4,6,3.5,7,0,deliberate,0.343,0.165,0.338,0.359,0.437
concept_struggler,97.2,0.54,0,2,4,7.3,stable,5,1,4.2,7,0,balanced,0.385,0.17,0.599,0.392,0.153
concept_struggler,95.9,0.468,0,2,2,13.0,speeding_up,5,4,3.9,7,0,balanced,0.496,0.342,0.399,0.497,0.472
concept_struggler,110.4,0.351,0,4,3,7.7,stable,4,4,2.6,7,0,deliberate,0.315,0.502,0.227,0.444,0.19
concept_struggler,111.0,0.201,0,7,5,13.1,speeding_up,10,6,4.1,7,0,deliberate,0.139,0.73,0.463,0.325,0.073
concept_struggler,88.5,0.258,0,2,1,8.8,speeding_up,2,7,3.8,7,0,balanced,0.037,0.453,0.241,0.302,0.147
concept_struggler,81.0,0.174,0,4,3,8.3,slowing_down,5,0,2.0,7,0,deliberate,0.127,0.57,0.464,0.272,0.11
concept_struggler,129.2,0.368,0,2,3,9.1,speeding_up,4,7,3.6,7,0,deliberate,0.185,0.389,0.201,0.307,0.204
concept_struggler,112.8,0.438,1,3,1,15.5,speeding_up,6,2,3.3,7,0,deliberate,0.215,0.129,0.433,0.178,0.578
concept_struggler,110.2,0.455,0,0,4,8.9,stable,2,6,4.0,7,0,deliberate,0.206,0.427,0.353,0.368,0.532
concept_struggler,111.6,0.222,1,0,4,13.3,slowing_down,5,5,2.4,7,0,deliberate,0.258,0.311,0.189,0.346,0.298
concept_struggler,119.8,0.563,0,1,7,13.9,stable,5,4,3.9,7,0,deliberate,0.141,0.601,0.114,0.42,0.073
concept_struggler,127.2,0.256,0,2,7,10.4,stable,5,6,4.2,7,0,balanced,0.146,0.148,0.382,0.196,0.002
concept_struggler,106.3,0.486,0,3,2,7.8,speeding_up,2,3,3.7,7,0,balanced,0.122,0.228,0.357,0.187,0.249
concept_struggler,112.3,0.424,0,4,3,12.5,slowing_down,4,5,2.6,7,0,deliberate,0.384,0.355,0.448,0.417,0.27
concept_struggler,110.6,0.414,0,1,2,8.9,slowing_down,4,6,3.7,7,0,deliberate,0.084,0.186,0.51,0.21,0.345
concept_struggler,117.3,0.594,0,2,6,8.1,stable,2,3,3.1,7,0,balanced,0.19,0.25,0.114,0.225,0.598
concept_struggler,98.5,0.388,0,3,4,16.8,speeding_up,6,3,3.9,7,0,deliberate,0.06,0.333,0.126,0.211,0.036
concept_struggler,114.0,0.567,0,3,3,8.9,stable,3,4,1.8,7,0,balanced,0.041,0.329,0.151,0.243,0.273
concept_struggler,107.0,0.333,0,0,4,14.1,slowing_down,5,5,4.7,7,0,deliberate,0.065,0.417,0.373,0.244,0.393
concept_struggler,84.4,0.562,0,3,2,8.2,stable,4,7,2.9,7,0,balanced,0.209,0.435,0.32,0.401,0.079
concept_struggler,115.8,0.17,0,3,6,8.2,stable,4,3,3.2,7,0,deliberate,0.157,0.213,0.374,0.263,0.252
concept_struggler,100.9,0.496,0,2,6,13.2,slowing_down,8,2,3.5,7,0,deliberate,0.209,0.293,0.365,0.341,0.514
concept_struggler,113.0,0.553,0,4,3,10.8,slowing_down,4,2,2.9,7,0,deliberate,0.219,0.702,0.616,0.558,0.049
concept_struggler,108.5,0.496,0,7,1,9.3,stable,3,5,2.8,7,0,balanced,0.205,0.506,0.347,0.362,0.066
concept_struggler,132.0,0.353,0,3,2,12.9,stable,3,6,3.8,7,0,deliberate,0.132,0.447,0.331,0.28,0.164
concept_struggler,109.7,0.364,0,1,3,9.1,stable,4,7,4.0,7,0,deliberate,0.459,0.169,0.433,0.404,0.13
concept_struggler,99.5,0.517,0,2,5,10.2,slowing_down,6,2,2.6,7,0,deliberate,0.272,0.112,0.413,0.161,0.126
concept_struggler,107.1,0.455,0,3,4,8.6,speeding_up,8,3,3.4,7,0,balanced,0.273,0.289,0.371,0.346,0.108
concept_struggler,97.4,0.333,0,6,4,13.0,slowing_down,3,4,2.9,7,0,balanced,0.084,0.445,0.647,0.299,0.068
concept_struggler,99.7,0.316,0,2,4,13.0,stable,6,3,4.2,7,0,deliberate,0.297,0.452,0.666,0.391,0.319
concept_struggler,108.4,0.367,0,1,1,14.6,stable,4,5,4.3,7,0,deliberate,0.106,0.191,0.27,0.264,0.436
concept_struggler,104.8,0.534,0,1,5,14.2,slowing_down,2,8,3.6,7,0,deliberate,0.132,0.346,0.235,0.308,0.032
concept_struggler,130.5,0.391,0,2,4,11.6,stable,2,2,2.5,7,0,deliberate,0.215,0.081,0.538,0.225,0.288
concept_struggler,120.7,0.543,1,3,4,11.9,slowing_down,7,4,3.5,7,0,balanced,0.087,0.339,0.483,0.324,0.133
concept_struggler,114.3,0.505,0,2,1,9.3,slowing_down,4,9,4.0,7,0,deliberate,0.054,0.625,0.265,0.382,0.133
concept_struggler,110.8,0.157,1,6,4,12.6,slowing_down,6,5,3.7,7,0,deliberate,0.381,0.64,0.141,0.557,0.122
concept_struggler,109.6,0.456,0,2,3,11.4,slowing_down,2,6,5.0,7,0,deliberate,0.422,0.201,0.225,0.398,0.404
concept_struggler,95.4,0.426,0,4,3,9.3,slowing_down,4,2,4.3,7,0,deliberate,0.166,0.394,0.537,0.366,0.272
concept_struggler,122.5,0.357,0,3,0,9.3,stable,4,7,3.4,7,0,deliberate,0.439,0.346,0.267,0.445,0.402
concept_struggler,110.9,0.488,0,3,3,10.1,stable,4,7,4.2,7,0,deliberate,0.116,0.173,0.187,0.184,0.28
concept_struggler,111.1,0.342,0,2,3,8.2,slowing_down,12,5,1.7,7,0,deliberate,0.159,0.466,0.282,0.403,0.402
concept_struggler,109.5,0.443,0,2,6,11.0,speeding_up,8,4,3.1,7,0,balanced,0.436,0.408,0.386,0.468,0.084
concept_struggler,114.5,0.398,0,3,5,12.6,slowing_down,4,7,2.2,7,0,deliberate,0.591,0.452,0.335,0.542,0.081
concept_struggler,105.0,0.519,0,1,1,8.2,speeding_up,4,8,4.6,7,0,balanced,0.22,0.206,0.522,0.282,0.181
concept_struggler,107.2,0.404,0,2,1,16.0,stable,3,9,4.7,7,0,balanced,0.172,0.261,0.205,0.367,0.23
concept_struggler,121.6,0.515,0,5,1,13.1,slowing_down,3,5,2.8,7,0,balanced,0.261,0.275,0.103,0.204,0.19
concept_struggler,96.7,0.379,0,6,5,12.9,stable,2,3,2.0,7,0,deliberate,0.567,0.733,0.319,0.534,0.447
concept_struggler,98.1,0.304,0,4,4,12.4,stable,3,0,2.6,7,0,deliberate,0.377,0.316,0.227,0.329,0.138
concept_struggler,109.1,0.235,1,2,6,10.7,slowing_down,2,4,1.7,7,0,deliberate,0.336,0.168,0.339,0.32,0.503
concept_struggler,100.4,0.539,0,1,2,6.9,stable,4,6,4.3,7,0,deliberate,0.036,0.398,0.18,0.248,0.042
concept_struggler,114.6,0.57,0,2,4,15.7,stable,6,8,3.3,7,0,balanced,0.19,0.524,0.217,0.387,0.157
concept_struggler,112.9,0.483,1,4,3,10.9,stable,8,3,2.3,7,0,deliberate,0.336,0.556,0.357,0.497,0.323
concept_struggler,124.0,0.479,0,0,4,8.1,slowing_down,3,6,2.6,7,0,balanced,0.634,0.481,0.654,0.52,0.215
concept_struggler,90.4,0.3,0,5,3,11.7,stable,5,4,3.3,7,0,deliberate,0.328,0.32,0.206,0.316,0.128
concept_struggler,98.0,0.051,0,3,2,13.6,slowing_down,3,7,3.3,7,0,balanced,0.554,0.49,0.363,0.511,0.253
concept_struggler,70.4,0.432,0,6,0,9.5,stable,6,6,3.1,7,0,deliberate,0.125,0.069,0.398,0.172,0.232
concept_struggler,79.3,0.249,0,0,6,12.5,slowing_down,5,4,2.6,7,0,deliberate,0.529,0.239,0.065,0.5,0.401
concept_struggler,95.9,0.299,0,3,3,10.3,stable,4,2,3.0,7,0,deliberate,0.228,0.645,0.351,0.475,0.258
concept_struggler,108.1,0.524,0,2,6,14.7,stable,6,9,4.0,7,0,balanced,0.222,0.281,0.326,0.352,0.146
concept_struggler,117.7,0.44,0,2,2,8.2,slowing_down,3,5,3.7,7,0,balanced,0.332,0.699,0.364,0.513,0.386
concept_struggler,83.6,0.249,0,3,2,8.3,slowing_down,11,7,3.2,7,0,deliberate,0.248,0.289,0.301,0.371,0.223
concept_struggler,101.9,0.412,0,2,1,9.0,slowing_down,4,4,2.5,7,0,deliberate,0.341,0.196,0.237,0.233,0.52
concept_struggler,81.3,0.329,0,1,1,9.5,speeding_up,3,2,3.6,7,0,balanced,0.155,0.601,0.371,0.321,0.298
concept_struggler,94.7,0.326,0,5,4,9.4,slowing_down,7,2,3.6,7,0,balanced,0.388,0.357,0.238,0.532,0.328
concept_struggler,133.2,0.553,0,0,3,10.3,stable,5,3,4.0,7,0,deliberate,0.494,0.176,0.25,0.414,0.171
concept_struggler,70.6,0.442,0,2,5,14.5,slowing_down,7,4,2.7,7,0,deliberate,0.193,0.244,0.539,0.258,0.414
concept_struggler,104.3,0.828,0,0,2,12.0,slowing_down,2,1,3.0,7,0,deliberate,0.657,0.063,0.03,0.411,0.223
concept_struggler,96.9,0.243,0,1,2,11.2,slowing_down,6,4,3.4,7,0,deliberate,0.241,0.577,0.16,0.444,0.23
concept_struggler,113.8,0.227,0,4,3,14.0,slowing_down,2,4,2.5,7,0,deliberate,0.135,0.195,0.261,0.229,0.333
concept_struggler,85.4,0.39,0,3,7,9.4,speeding_up,7,1,3.5,7,0,deliberate,0.279,0.5,0.323,0.418,0.337
concept_struggler,87.4,0.494,0,2,2,11.5,slowing_down,4,4,3.1,7,0,balanced,0.138,0.624,0.447,0.423,0.176
concept_struggler,92.5,0.707,0,3,5,15.2,stable,7,2,1.9,7,0,deliberate,0.386,0.404,0.247,0.385,0.227
concept_struggler,101.6,0.514,0,2,2,12.7,slowing_down,2,5,3.6,7,0,deliberate,0.096,0.425,0.206,0.277,0.098
concept_struggler,107.6,0.365,0,4,2,10.6,speeding_up,3,1,4.4,7,0,balanced,0.296,0.378,0.78,0.399,0.061
concept_struggler,85.2,0.391,0,1,6,10.0,stable,4,3,4.2,7,0,deliberate,0.219,0.323,0.443,0.288,0.154
concept_struggler,87.7,0.429,0,1,1,9.6,speeding_up,5,5,3.2,7,0,balanced,0.155,0.44,0.378,0.348,0.05
concept_struggler,105.7,0.572,0,2,5,7.2,speeding_up,2,6,1.7,7,0,deliberate,0.293,0.331,0.436,0.401,0.162
concept_struggler,114.4,0.501,0,2,3,10.7,speeding_up,2,11,2.5,7,0,deliberate,0.247,0.618,0.471,0.469,0.177
concept_struggler,100.2,0.535,0,2,3,14.1,stable,4,4,1.4,7,0,deliberate,0.353,0.628,0.223,0.492,0.039
concept_struggler,118.4,0.343,0,2,2,11.7,stable,3,5,2.8,7,0,balanced,0.255,0.642,0.163,0.396,0.051
concept_struggler,109.8,0.439,0,2,2,11.6,slowing_down,3,3,3.3,7,0,deliberate,0.24,0.582,0.646,0.419,0.213
concept_struggler,107.2,0.513,0,3,4,9.7,slowing_down,8,9,3.4,7,0,deliberate,0.58,0.429,0.498,0.44,0.139
concept_struggler,130.0,0.427,0,2,5,12.1,stable,3,9,3.5,7,0,deliberate,0.097,0.423,0.327,0.325,0.11
concept_struggler,119.4,0.484,0,1,3,8.7,stable,6,9,3.6,7,0,deliberate,0.38,0.536,0.193,0.486,0.408
concept_struggler,69.2,0.624,0,4,4,9.2,speeding_up,2,2,3.3,7,0,balanced,0.229,0.533,0.141,0.401,0.192
